year,month,day,time,dayOfYear,satellite,Erlin,Sanchong,Sanyi,Tucheng,Shilin,Datong,Dali,Dayuan,Daliao,Xiaogang,Zhongshan,Zhongli,Renwu,Douliu,Dongshan,Guting,Zuoying,Pingzhen,Yonghe,Annan,Puzi,Xizhi,Zhushan,Zhudong,Xitun,Shalu,Yilan,Zhongming,Songshan,Banqiao,Linkou,Linyuan,Hualien,Kinmen,Qianjin,Qianzhen,Nantou,Pingtung,Hengchun,Meinong,Miaoli,Puli,Taoyuan,Magong,Matsu,Keelung,Lunbei,Tamsui,Mailiao,Shanhua,Fuxing,Hukou,Cailiao,Yangming,Hsinchu,Xindian,Xinzhuang,Xingang,Xinying,Nanzi,Wanli,Wanhua,Chiayi,Changhua,Taixi,Taitung,Tainan,Fengshan,Chaozhou,Xianxi,Qiaotou,Toufen,Longtan,Fengyuan,Guanshan,Guanyin
2015,12,04,01:30,338,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,04,01:35,338,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,04,03:10,338,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,04,03:15,338,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.477,0.487,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.432,.,.,.,.,.,.,.,0.532,0.44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,05,02:15,339,terra,.,.,.,.,.,.,.,.,-99999,-99999,.,.,-99999,.,.,.,-99999,.,.,-99999,.,.,.,.,.,.,.,.,.,.,.,-99999,.,.,-99999,-99999,.,-99999,-99999,-99999,.,.,.,.,.,.,.,.,.,-99999,-99999,.,.,.,.,.,.,.,-99999,-99999,.,.,.,.,.,-99999,-99999,-99999,-99999,.,-99999,.,.,.,-99999,.
2015,12,05,02:20,339,terra,0.909,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.112,.,.,.,.,.,.,.,.,.,.,.,.,1.022,.,.,.,0.164,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,06,01:20,340,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,06,01:25,340,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,06,03:00,340,terra,.,.,.,.,.,.,.,.,.,.,.,.,0.234,.,.,.,0.234,.,.,0.275,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.247,.,.,0.234,.,0.196,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.234,.,.,.,.,.,.,0.275,0.247,0.279,.,0.234,.,.,.,.,.
2015,12,07,02:05,341,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,08,01:10,342,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,08,02:45,342,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,08,02:50,342,terra,0.113,.,0.121,.,.,.,.,.,0.628,.,.,.,0.351,.,.,.,0.351,.,.,.,.,.,.,0.118,0.271,0.364,.,0.271,.,.,.,.,.,.,.,.,.,0.351,.,0.447,.,.,.,.,.,.,.,.,.,0.197,.,.,.,.,.,.,.,0.235,0.212,0.257,.,.,0.225,.,.,.,.,.,0.434,.,.,.,.,0.072,.,.
2015,12,09,01:50,343,terra,-99999,.,.,.,.,.,-99999,.,-99999,-99999,.,.,-99999,-99999,.,.,-99999,.,.,-99999,-99999,.,-99999,.,-99999,.,.,-99999,.,.,.,-99999,-99999,.,-99999,-99999,-99999,-99999,-99999,-99999,.,-99999,.,-99999,.,.,-99999,.,-99999,-99999,-99999,.,.,.,.,.,.,-99999,-99999,-99999,.,.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.,.,.,-99999,.
2015,12,09,01:55,343,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,09,03:30,343,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,10,01:00,344,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,10,02:35,344,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,11,01:40,345,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,11,03:15,345,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,11,03:20,345,terra,0.313,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.259,0.357,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.313,.,0.313,0.259,.,.,.,.,.,.,.,0.357,0.344,.,.,.,0.357,.,0.313,.,.,.,.,.,.,.,.,.,.,.
2015,12,12,02:20,346,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,12,02:25,346,terra,0.372,.,0.129,.,.,.,.,.,.,.,.,.,.,0.229,.,.,.,.,.,.,0.257,.,0.044,0.205,.,.,.,.,.,.,.,.,.,.,.,.,0.036,.,.,.,0.16,0.131,.,.,.,.,0.346,.,0.361,0.26,.,.,.,.,.,.,.,0.328,0.217,.,.,.,0.263,.,0.361,.,.,.,.,.,.,.,.,.,.,.
2015,12,13,01:25,347,terra,-99999,.,-99999,.,.,.,-99999,.,-99999,-99999,.,.,-99999,-99999,-99999,.,-99999,.,.,-99999,-99999,.,-99999,-99999,-99999,-99999,-99999,-99999,.,.,.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.,-99999,.,.,-99999,.,-99999,-99999,-99999,-99999,.,.,-99999,.,.,-99999,-99999,-99999,.,.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.
2015,12,13,01:30,347,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,13,03:05,347,terra,0.316,.,0.045,.,.,.,.,.,.,.,.,0.236,.,0.301,.,.,.,0.236,.,0.186,0.191,.,0.069,0.116,0.173,.,.,0.173,.,.,.,.,.,.,.,.,0.277,0.284,.,0.067,0.072,0.088,0.263,.,.,.,0.293,.,.,0.186,.,0.236,.,.,0.163,.,.,0.17,0.152,.,.,.,0.191,.,.,.,0.176,0.284,0.3,.,0.159,0.11,0.108,0.027,.,0.263
2015,12,13,03:10,347,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,14,02:10,348,terra,.,.,-0.002,.,.,.,-0.04,.,.,.,.,.,.,0.271,.,.,.,.,.,.,0.281,.,-0.05,.,-0.05,0.01,.,-0.05,.,.,.,.,.,.,.,.,-0.05,0.077,.,-0.02,.,0.012,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.3,0.266,.,.,.,.,-0.04,.,.,.,.,.,.,.,.,.,0.01,.,.
2015,12,14,02:15,348,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,15,01:15,349,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,15,02:50,349,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,15,02:55,349,terra,0.74,.,.,.,.,.,0.123,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.047,.,.,.,.,0.173,.,.,.,.,.,.,.,.,0.664,.,.,0.141,.,0.024,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.123,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,16,01:55,350,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,16,02:00,350,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,16,03:35,350,terra,-99999,.,.,.,.,.,.,.,-99999,-99999,.,.,-99999,-99999,.,.,-99999,.,.,-99999,-99999,.,-99999,.,.,.,.,.,.,.,.,-99999,-99999,.,-99999,-99999,-99999,-99999,-99999,-99999,.,-99999,.,-99999,.,.,-99999,.,-99999,-99999,-99999,.,.,.,.,.,.,-99999,-99999,-99999,.,.,-99999,.,-99999,-99999,-99999,-99999,-99999,.,-99999,.,.,.,-99999,.
2015,12,17,01:05,351,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,17,02:40,351,terra,0.832,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.284,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.83,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,17,02:45,351,terra,.,.,.,.,.,.,.,.,0.899,.,.,.,0.59,.,.,.,0.679,.,.,0.846,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.83,.,.,.,.,.,.,.,.,0.951,0.59,.,.,1.047,.,.,.,0.846,.,0.887,.,.,.,.,.,.,.
2015,12,18,01:45,352,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,18,01:50,352,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,18,03:25,352,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,19,00:55,353,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,19,02:30,353,terra,0.365,.,0.052,.,.,.,0.007,.,.,.,.,.,.,0.16,.,.,.,.,.,0.353,0.328,.,0.16,0.007,.,.,.,.,.,.,.,.,.,.,.,.,0.026,0.237,.,0.05,.,0.009,.,.,.,.,0.398,.,0.398,0.328,.,.,.,.,.,.,.,0.423,0.331,.,.,.,0.328,.,0.398,.,.,.,0.303,.,0.159,.,.,0.036,-0.05,.
2015,12,20,01:30,354,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,20,01:35,354,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,20,03:10,354,terra,-99999,.,-99999,-99999,.,.,-99999,.,-99999,-99999,.,-99999,-99999,-99999,-99999,.,-99999,-99999,.,-99999,-99999,.,-99999,-99999,-99999,-99999,-99999,-99999,.,-99999,.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.,.,-99999,.,-99999,-99999,-99999,-99999,.,.,-99999,-99999,.,-99999,-99999,-99999,.,.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.
2015,12,20,03:15,354,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,21,02:15,355,terra,.,.,.,.,.,.,.,.,-99999,-99999,.,.,-99999,.,.,.,-99999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-99999,.,.,-99999,-99999,.,-99999,-99999,.,.,.,.,.,.,.,.,.,.,.,-99999,.,.,.,.,.,.,.,.,-99999,.,.,.,.,.,-99999,.,-99999,-99999,.,-99999,.,.,.,.,.
2015,12,21,02:20,355,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.127,.,.,.,.,.,.,.,.,0.339,.,0.127,.,.,.,0.043,.
2015,12,22,01:20,356,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,22,01:25,356,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,22,03:00,356,terra,0.738,.,0.086,.,.,.,.,.,.,.,.,.,.,.,0.193,.,.,.,.,0.239,.,.,.,0.162,.,.,.,0.502,.,.,.,.,0.026,.,.,.,.,0.363,.,0.185,0.082,0.027,.,.,.,.,.,.,.,0.239,.,.,.,.,0.162,.,.,0.672,0.282,0.282,.,.,0.261,0.734,.,.,0.223,.,0.131,.,0.338,0.115,.,0.148,0.015,.
2015,12,23,02:05,357,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.118,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,24,01:10,358,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,24,02:45,358,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,.,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,24,02:50,358,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,0.395,.,.,.,.,.,0.125,.,.,0.12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.084,.,.,.,.,.,.,.,.,0.139,.,.,.,0.152,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,25,01:50,359,terra,.,.,.,.,.,.,.,.,-99999,-99999,.,.,-99999,-99999,.,.,-99999,.,.,-99999,-99999,.,-99999,.,.,.,.,.,.,.,.,-99999,.,.,-99999,-99999,-99999,-99999,-99999,-99999,.,.,.,-99999,.,.,-99999,.,-99999,-99999,-99999,.,.,.,.,.,.,-99999,-99999,-99999,.,.,-99999,.,-99999,-99999,-99999,-99999,-99999,.,-99999,.,.,.,-99999,.
2015,12,25,01:55,359,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,25,03:30,359,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,26,01:00,360,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,26,02:35,360,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.131,.,.,.,.,.,.,.,0.747,.,.,.,.,.,.,.,.,1.054,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,27,01:40,361,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,27,03:15,361,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2015,12,27,03:20,361,terra,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,12,28,02:20,362,terra,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
